CO-ID,Provider ID,المحافظة,المنطقة,شركة,التخصص الرئيسي,التخصص الفرعي,مقدم الخدمة,عنوان مقدم الخدمة,Telephone1,Telephone2,Telephone3,Telephone4,Hotline,Line Fax -1,Excluded Services,Action Date,Reason of Inactivation / Termination,Address1,Provider Type,Provider Name,Region,City,sub-speciality,speciality,ND Online Status,Provider Rank,Remarks,Status,,,,,,,,,,,,,,len1 ,len2,len3,len4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CID006058,1897-B,المنوفية,بركه السبع,معمل,معمل,معمل التحاليل الطبية,معمل المختبر (د. مؤمنة كامل),شارع عبد المنعم رياض تقاطع شارع المدرسة الاعدادية - بنات- بركه السبع -المنوفية,01028777276,,,,19014,,-,27/08/2019,,"Abdel Moneim Riad St. Intersection of Elementary School Street - Girls - Baraka El Sabaa - Monofeya
",Laboratory,Al Mokhtabar Laboratory - Egypt,Berket El seba'a,Menophia,Laboratory,Laboratory,Yes,-,All,Active,,,,,,,,,,,,,,11,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CID006058
CID006060,1897-B,الشرقية,مشتول السوق,معمل,معمل,معمل التحاليل الطبية,معمل المختبر (د. مؤمنة كامل),4 شارع عمر بن الخطاب مع تقاطع شارع مستشفىى مشتول العام - الشرقيه,01028736555,,,,19014,,-,27/08/2019,,4 Omar Ibn El Khattab St. with Mashtoul General Hospital St.,Laboratory,Al Mokhtabar Laboratory - Egypt,Mashtoul El Sook,Sharqeya,Laboratory,Laboratory,Yes,-,All,Active,,,,,,,,,,,,,,11,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CID006060
CID006061,1897-B,بني سويف,الفشن,معمل,معمل,معمل التحاليل الطبية,معمل المختبر (د. مؤمنة كامل),شارع البنك الاهلى القديم اعلى اورانج د1 -بني سويف,01097005113,,,,19014,,-,27/08/2019,,Old National Bank St. Above Orange D1 - Beni Suef,Laboratory,Al Mokhtabar Laboratory - Egypt,El Fashn,Bani Suef,Laboratory,Laboratory,Yes,-,All,Active,,,,,,,,,,,,,,11,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CID006061
CID006062,1897-B,أسيوط,أسيوط,معمل,معمل,معمل التحاليل الطبية,معمل المختبر (د. مؤمنة كامل),قطعه رقم (5) شارع الجمهوريه تقطع تقسين موريس دوس بجوار بنك القاهره امام ابراج عثمان بن عفان – بندر ثان اسيوط – اسيوط,01090011249,20882307021,,,19014,,-,27/08/2019,,Plot No. 5 Al-Gomhoreya Street cut Morris dos next to Cairo Bank in front of Othman Ibn Affan Towers - Bandar Thani Assiut - Assiut,Laboratory,Al Mokhtabar Laboratory - Egypt,Assuit,Assuit,Laboratory,Laboratory,Yes,-,All,Active,,,,,,,,,,,,,,11,11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CID006062
CID006063,1683-B,القليوبية,شبرا الخيمة,صيدلية,صيدلية,صيدلية (أدوية ومستلزمات طبية),شركة ايي زد فارما لتجارة الادوية والمستلزمات الطبية اداره الصيدليات  ( صيدلية العزبي ),شارع مصراسكندرية- امام قسم اول شبرا الخيمة - صيدلية الشلقانى-(بجوار رنين),"1158711132
",,,,19600,,-,26-يونيو-2023,,"Misr Alexandria Street - in front of the first section of Shubra Al Khaimah - Al Shalakany Pharmacy - (next to Raneen)
",Pharmacy,E Z Pharma Company ( Ezaby Pharmacy  ),Shobra El Kheima,Qalioubia,Pharmacy,Pharmacy (Drugs & Medical supplies),Yes,-,All,Active,,,,,,,,,,,,,,11,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CID006063
CID006074,105377,القاهرة,العباسية,مستشفى,مستشفي طبي متكامل,جميع التخصصات الطبية,مستشفي الجوي العام,شارع احمد سعيد - العباسيه - القاهره,20226832294,20226825616,,,,,-,22/09/2019,,Ahmed Said Street - Abbasseya - Cairo,Hospital,General Air Hospital,Abasya,Cairo,All specialties hospital,All medical specialties,No,B,All,Active,,,,,,,,,,,,,,11,11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CID006074
CID006076,105388,الجيزة,الجيزة,هيئة الأطباء,جراحة,جراحة عظام,د . امير جميل ميخائيل بطرس,28 شارع مراد بجوار عمر افندي - الجيزه,20237746666,201277746666,,,,,-,22/09/2019,,28 Mourad Street next to Omar Effendi - Giza,Clinics / Centers,Dr. Amir gamel mekhail,Giza,Giza,Surgery,Orthopedic Surgery,No,-,All,Active,,,,,,,,,,,,,,11,12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CID006076
CID006077,105380,القاهرة,القاهرة الجديدة,مستشفى,مستشفي طبي متكامل,جميع التخصصات الطبية,مستشفي شفا التخصصي,166 شارع التسعين الشاملي منطقة المستشفيات,,,,,15051,,-,22/09/2019,,"166 North 90th Street, Hospitals District",Hospital, Shefa Specialist Hospital,New Cairo,Cairo,Specialized hospital,All medical specialties,No,A,All,Active,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CID006077
CID006078,105381,الجيزة,الهرم,مستشفى,مستشفي طبي متكامل,جميع التخصصات الطبية,مركز ابو الهول للجراحه,2 شارع ابو الهول السياحي (طريق المنصوريه ) بجوار فندق طيبه - مشعل- الهرم- الجيزة,20233833888,201098888574,,,,,-,22/09/2019,,2 Abou El Houl Touristic St. (Mansouriya Road) Beside Tiba Hotel - Mashaal - Haram - Giza,Hospital,Abou El Houl Hospital,Al Haram,Giza,All specialties hospital,All medical specialties,No,B,All,Active,,,,,,,,,,,,,,11,12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CID006078
CID006079,105382,أسوان,أسوان,مركز أشعة,مركز أشعة,مركز الأشعة التشخيصية,مراكز ومعامل رادار للفحوصات الطبيه,شارع شرق البندر - عماره الاسيوطي- اسوان,972321538,,,,,,-,22/09/2019,,East Bandar Street - Assiuti Building - Aswan,Radiology Center,Radar centers and laboratories for medical examinations,Aswan,Aswan,Radiology Center,Diagnostic radiology,No,-,All,Active,,,,,,,,,,,,,,9,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CID006079
CID006080,105382-B,أسوان,كوم امبو,مركز أشعة,مركز أشعة,مركز الأشعة التشخيصية,مراكز ومعامل رادار للفحوصات الطبيه,امتداد شارع بورسعيد - السبعين - كوم امبو - اسوان,972321538,,,,,,-,22/09/2019,,Extension of Port Said Street - El Sabaeen - Kom Ombo - Aswan,Radiology Center,Radar centers and laboratories for medical examinations,Kom Ombo,Aswan,Radiology Center,Diagnostic radiology,No,-,All,Active,,,,,,,,,,,,,,9,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CID006080
CID006081,105383,الاسكندرية,محطة الرمل,هيئة الأطباء,اسنان,جراحة الفم والأسنان,د. احمد سعد سعد الصياد,5 شارع علي رامز - محطه الرمل- الإسكندرية,34810481,1129266888,,,,,-,22/09/2019,,5 Ali Ramez Street - Raml Station - Alexandria,Clinics / Centers,Dr. Ahmed saad,Raml Station,Alexandria,Dental,Dental surgery,No,-,All,Active,,,,,,,,,,,,,,8,10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CID006081
CID006083,105385,القاهرة,مدينة بدر,مركز علاج طبيعي,علاج طبيعي,جلسات العلاج الطبيعي,مركز يقين للعلاج الطبيعي,69 شارع الجامعه الروسيه - بجوار فودافون -الحي الاول مجاوره 2 - مدينه بدر -القاهره,20228609590,201063786842,,,,,-,22/09/2019,,69 Russian University Street - next to Vodafone - the first neighborhood adjacent 2 - Badr City - Cairo,Physiotherapy,Yaqeen Physiotherapy Center,badr city,Cairo,Physiotherapy,Physiotherapy,No,-,All,Active,,,,,,,,,,,,,,11,12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CID006083
CID006085,105387,القاهرة,المعادى,صيدلية,صيدلية,صيدلية (أدوية ومستلزمات طبية),صيدليه مستشفي اندلسيه النخيل,شارع اللاسلكي - تقسيم 4 ج- 6 - خلف بنزينه توتال - المعادي الجديده - المعادى,01111796268,,,,,,-,30/09/2019,,El Laselky Street - Division 4 C- 6 - Behind Total Gas Station - New Maadi - Maadi,Pharmacy,Pharmacy Andalusia Nakhel Hospital,Maadi,Cairo,Pharmacy,Pharmacy (Drugs & Medical supplies),Yes,-,All,Active,,,,,,,,,,,,,,11,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CID006085
CID006087,105389,الدقهلية,المنصورة,مستشفى,مستشفي طبي متخصص,أورام وعلاج كميائى,مركز نيو لايف لعلاج الاورام,شارع احمد ماهر - برج خطاب - امام المقاولون العرب - المنصورة-الدقهلية,201090182892,,,,,,-,30/09/2019,,Ahmed Maher Street - Khattab Tower - in front of the Arab Contractors - Mansoura - Dakahlia,Hospital,New Life Oncology Center,Mansoura,Dakahlia,Internal medicine,oncology & Chemotherapy,No,-,All,Active,,,,,,,,,,,,,,12,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CID006087
CID006088,105320,الجيزة,حدائق الاهرام,مركز علاج طبيعي,علاج طبيعي,جلسات العلاج الطبيعي,مركز اللورا ( د. وحيد السيسي ),البوابة الرابعة -  طريق الجيش-حدائق الاهرام-القاهرة,2033914828,201154998020,,,,,-,30/09/2019,,Gate 4 - Hadaek El Ahram - Giza,Physiotherapy,Allura Ceter,Hadayek El Ahram,Giza,Physiotherapy,Physiotherapy,No,-,All,Active,,,,,,,,,,,,,,10,12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CID006088
CID006089,105320-B,الجيزة,الهرم,مركز علاج طبيعي,علاج طبيعي,جلسات العلاج الطبيعي,مركز اللورا ( د. وحيد السيسي ),أعلى بنك عودة - شارع الهرم - الجيزة,2033914829,201154998022,,,,,-,30/09/2019,,Above Oda Bank - El Haram Street - Giza,Physiotherapy,Allura Ceter,Al Haram,Giza,Physiotherapy,Physiotherapy,No,-,All,Active,,,,,,,,,,,,,,10,12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CID006089
CID006090,105391,القاهرة,حلمية الزيتون,شركة,شركة اجهزة طبية,مستلزمات واجهزة طبية,مؤسسه مالتي كير,39 شارع بن الحكم برج الفردوس - حلميه الزيتون - القاهره,201205118833,,,,,,-,30/09/2019,,39 Ben El Hakam St. El Fardous Tower - Helmeyet El Zaitoun - Cairo,Company,Malti Care,helmyet el zeitoun,Cairo,Medical devices company,Medical supplies & Equipments,No,-,All,Active,,,,,,,,,,,,,,12,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CID006090
CID006091,105393,القاهرة,مصر الجديدة,صيدلية,صيدلية,صيدلية (أدوية ومستلزمات طبية),صيدليات شركه برسوم جروب,65 شارع النزهه - السبع عمارات -مصر الجديده,201221800007,201004009003,201289992393,,19069,,-,30/09/2019,,65 El Nozha Street - Seven Buildings - Heliopolis,Pharmacy,Barsoum Group Pharmacies,Heliopolis,Cairo,Pharmacy,Pharmacy (Drugs & Medical supplies),Yes,-,All,Active,,,,,,,,,,,,,,12,12,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CID006091
CID006092,105392,الدقهلية,ميت غمر,مستشفى,مستشفي طبي متخصص,رمد (جراحة عيون),مركز سمايل للعيون و الليزك,شارع ابو سنه متفرع من شارع الجيش- مستشفى الشفا - ميت غمر,01060007815,01016166783,01004048101,,,,-,30/09/2019,,Abou Senna St. Off El Guish Street - Shifa Hospital - Mit Ghamr,Hospital,Smile Eye Center,Meet Ghamr,Dakahlia,Specialized hospital,Ophthalmology (Ophthalmic surgery),No,-,All,Active,,,,,,,,,,,,,,11,11,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CID006092
CID006093,104341-B,أسيوط,أسيوط,صيدلية,صيدلية,صيدلية (أدوية ومستلزمات طبية),صيدلية د. سامح,المدخل الرئيسي لمدينة المعلمين - بجوار معرض سراميك التلاوي - أسيوط,01281145601,,,,,,-,10-يوليو-2019,,The Main Gate of El Moaalmeen City - Asuit,Pharmacy,Dr. Magdy Pharmacy,Assuit,Assuit,Pharmacy,Pharmacy (Drugs & Medical supplies),Yes,-,All,Active,,,,,,,,,,,,,,11,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CID006093
CID006120,105390-B,الجيزة,الهرم,مستشفى,مستشفي طبي متخصص,كُلي و مسالك بولية,مستشفى الدكتور وحيد السعيد لأمراض الكلى والكلى الصناعية,1شارع كفر طهرمس – الطالبية البحرية -الطالبية- الجيزة,20235870945,,,,,,-,28/09/2019,,"1 Kafr Tohormos Street, Al Talebeya Al Bahareya",Hospital,Dr. Waheed Saeed For Renal Diseases and Renal Prosthetics,Al Haram,Giza,Specialized hospital,Nephrology & Urology disease& renal dialysis,No,-,All,Active,,,,,,,,,,,,,,11,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CID006120
CID006121,105390,القاهرة,مصر الجديدة,مستشفى,مستشفي طبي متخصص,كُلي و مسالك بولية,مستشفى الدكتور وحيد السعيد لأمراض الكلى والكلى الصناعية,95شارع الميرغنى-مصر الجديدة-القاهرة,20222906452,,,,,,-,29/09/2019,,95 Al Marghani Street,Hospital,Dr. Waheed Saeed For Renal Diseases and Renal Prosthetics,Heliopolis,Cairo,Specialized hospital,Nephrology & Urology disease& renal dialysis,No,-,All,Active,,,,,,,,,,,,,,11,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CID006121
CID006122,105390-B,القاهرة,عابدين,مستشفى,مستشفي طبي متخصص,كُلي و مسالك بولية,مستشفى الدكتور وحيد السعيد لأمراض الكلى والكلى الصناعية,14 شارع الجمهورية – عابدين--القاهرة,20223911210,20223913216,,,,,-,30/09/2019,,"14 Al Gomhoerya Street, abdein",Hospital,Dr. Waheed Saeed For Renal Diseases and Renal Prosthetics,Abdeen,Cairo,Specialized hospital,Nephrology & Urology disease& renal dialysis,No,-,All,Active,,,,,,,,,,,,,,11,11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CID006122
CID006123,105393-B,القاهرة,مدينة نصر,صيدلية,صيدلية,صيدلية (أدوية ومستلزمات طبية),صيدليات شركه برسوم جروب,18 شارع افريقيا - امتداد\ مصطفى النحاس - مشروع 17 عمارة - مدينة نصر,201201020360,,,,19069,,-,30/09/2019,,18 Africia Street - Moustaf ael Nahas st - Naser City,Pharmacy,Barsoum Group Pharmacies,Nasr City,Cairo,Pharmacy,Pharmacy (Drugs & Medical supplies),Yes,-,All,Active,,,,,,,,,,,,,,12,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CID006123
CID006124,105393-B,القاهرة,مدينة السلام,صيدلية,صيدلية,صيدلية (أدوية ومستلزمات طبية),صيدليات شركه برسوم جروب,مساكن المحمودية الفديمة - ميدان الاسكندرية عمارة (و)-مدينة السلام-القاهرة,20222816882,201273315556,,,19069,,-,30/09/2019,,"old mahmodya buildings, alexandria square",Pharmacy,Barsoum Group Pharmacies,Salam City,Cairo,Pharmacy,Pharmacy (Drugs & Medical supplies),Yes,-,All,Active,,,,,,,,,,,,,,11,12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CID006124
CID006125,105393-B,القاهرة,مصر الجديدة,صيدلية,صيدلية,صيدلية (أدوية ومستلزمات طبية),صيدليات شركه برسوم جروب,174شارع الحجاز - امام مستشفي الوطني للعيون- مصر الجديدة - القاهرة,20221808585,201220005213,201201020360,221808615,19069,,-,30/09/2019,,174 al hegaz street - in front of al watany eye hospital - cairo,Pharmacy,Barsoum Group Pharmacies,Heliopolis,Cairo,Pharmacy,Pharmacy (Drugs & Medical supplies),Yes,-,All,Active,,,,,,,,,,,,,,11,12,12,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CID006125
CID006126,105393-B,القاهرة,شبرا,صيدلية,صيدلية,صيدلية (أدوية ومستلزمات طبية),صيدليات شركه برسوم جروب,48 شارع طوسون - شبرا - القاهرة,2024580955,20245710009,201270094440,,19069,,-,30/09/2019,,48 Tosoun Strret shoubra,Pharmacy,Barsoum Group Pharmacies,shoubra,Cairo,Pharmacy,Pharmacy (Drugs & Medical supplies),Yes,-,All,Active,,,,,,,,,,,,,,10,11,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CID006126
CID006129,105422,الجيزة,امبابة,هيئة الأطباء,اسنان,جراحة الفم والأسنان,د . محمود مصطفي محمد محمود,بجوار بنزينه الغاز تقاطع القوميه العربيه والعروبه -امبابة- الجيزة,235430311,,,,,,-,15/10/2019,,Next to the gas station intersection of the Arab nationalism and Arabism - Imbaba - Giza,Clinics / Centers,Dr. Mahmoud Mostafa Hegazy,Imbaba,Giza,Dental,Dental surgery,No,-,All,Active,,,,,,,,,,,,,,9,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CID006129
CID006130,105416,كفر الشيخ,دسوق,هيئة الأطباء,باطنة,كبد وجهاز هضمي,د/ شومان ربيع ابو العينين علي شومان,ناصيه شارع عبدالعزيز مع شارع الدلتا امام نقابه التطبيقين - دسوق-كفر الشيخ,201021627445,472566629,,,,,-,06-ديسمبر-2023,,Corner of Abdulaziz Street with Delta Street in front of the Syndicate of Applications - Desouk - Kafr El-Sheikh,Clinics / Centers,"Dr. Shoman Rabie Abou El Enein Ali Shoman
",Desouk,Kafr El Sheikh,Internal medicine,Hepatology & GIT,No,-,All,Active,,,,,,,,,,,,,,12,9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CID006130
CID006131,105417,الإسماعيلية,التل الكبير,هيئة الأطباء,أطفال,طب أطفال,د/ احمد موسي علي يوسف,شارع احمد عرابي - الحماده - بجوار المطافي - التل الكبير  - الاسماعيلية,201141675531,,,,,,-,15/10/2019,,Ahmed Orabi Street - Hamada - next to the fire station - the great hill - Ismailia,Clinics / Centers,Dr.Ahmed Mousa Ali,Eltal Elkeber,Ismailia,Pediatrics,Pediatrics,No,-,All,Active,,,,,,,,,,,,,,12,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CID006131
CID006134,105418,القاهرة,القاهرة الجديدة,مستشفى,مستشفي طبي متخصص,رمد (جراحة عيون),مركز مدينه العيون ( شركه مدينه العيون للخدمات الطبيه ),مبني HCC - خلف المستشفي الجوي - شارع التسعين الجنوبي - التجمع الخامس,201200042001,201200042002,,,,,-,15/10/2019,,HCC Building - Behind Air Hospital - South 90th Street - 5th Compound,Hospital,Oyoun City Center (Oyoun City Medical Services),New Cairo,Cairo,Specialized hospital,Ophthalmology (Ophthalmic surgery),No,-,All,Active,,,,,,,,,,,,,,12,12,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CID006134
CID006135,105413,البحيرة,أبو حمص,صيدلية,صيدلية,صيدلية (أدوية ومستلزمات طبية),صيدلية د/ حسام علي ( الايمان ),شارع مؤسسه الدقيق - ابو حمص- البحيرة,452560900,,,,,,-,15/10/2019,,Flour Foundation Street - Abu Homs - Beheira,Pharmacy,Dr. Hossam Ali Pharmacy (Al Eman),Abou Homos,Behira,Pharmacy,Pharmacy (Drugs & Medical supplies),Yes,-,All,Active,,,,,,,,,,,,,,9,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CID006135
